t,day,hour_of_day,site,scenario,policy,seed,soc,inv_kwh,inv_pct,pending_flag,pending_qty_kwh,pending_pct,p_pv_kwh,p_load_kwh,p_grid_kwh,net_load,action_int,action_dg_raw,action_ord_raw,dg_on,order_qty_kwh,order_placed,p_dg_kwh,p_bat_kwh,fuel_used_kwh,fuel_used_L,delivery_kwh,arrival_flag,unmet_kwh,cum_unmet_kwh,stockout_flag,reward,mask_dg_blocked,mask_order_blocked,mask_order_clipped,violation,violation_soc,violation_tank,bat_charge_kwh,bat_discharge_kwh,served_kwh,grid_outage_flag,proxy_cost_diesel,proxy_cost_grid,proxy_cost_unmet,tank_cap_kwh
353,14.708333333333334,17,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,2.646,7.62,0.0,4.974,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.974,604.1659200000003,0,-59.6200331621951,0,0,0,0,0,0,0.0,0.0,2.646,1,0.0,0.0,497.40000000000003,600.684
354,14.75,18,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.506,8.1,0.0,7.593999999999999,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7.593999999999999,611.7599200000003,0,-91.0242323750924,0,0,0,0,0,0,0.0,0.0,0.5060000000000002,1,0.0,0.0,759.4,600.684
355,14.791666666666666,19,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.036,8.39,0.0,8.354000000000001,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.354000000000001,620.1139200000003,0,-100.1338474139481,0,0,0,0,0,0,0.0,0.0,0.03599999999999959,1,0.0,0.0,835.4000000000001,600.684
356,14.833333333333334,20,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,9.55,0.0,9.55,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,9.55,629.6639200000003,0,-114.46950476456841,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,955.0000000000001,600.684
357,14.875,21,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,9.33,0.0,9.33,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,9.33,638.9939200000003,0,-111.83251093753121,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,933.0,600.684
358,14.916666666666666,22,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.22,0.0,8.22,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.22,647.2139200000004,0,-98.52767844657092,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,822.0000000000001,600.684
359,14.958333333333334,23,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,655.4239200000004,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
360,15.0,0,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,663.6339200000004,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
361,15.041666666666666,1,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,671.8439200000005,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
362,15.083333333333334,2,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,680.0539200000005,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
363,15.125,3,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,688.2639200000006,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
364,15.166666666666666,4,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,696.4739200000006,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
365,15.208333333333334,5,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,704.6839200000006,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
366,15.25,6,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,712.8939200000007,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
367,15.291666666666666,7,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,721.1039200000007,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
368,15.333333333333334,8,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,729.3139200000007,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
369,15.375,9,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,737.5239200000008,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
370,15.416666666666666,10,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,745.7339200000008,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
371,15.458333333333334,11,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,753.9439200000008,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
372,15.5,12,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,762.1539200000009,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
373,15.541666666666666,13,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,770.3639200000009,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
374,15.583333333333334,14,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,778.573920000001,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
375,15.625,15,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,786.783920000001,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
376,15.666666666666666,16,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,794.993920000001,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
377,15.708333333333334,17,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,803.2039200000011,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
378,15.75,18,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,811.4139200000011,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
379,15.791666666666666,19,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,819.6239200000011,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
380,15.833333333333334,20,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,827.8339200000012,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
381,15.875,21,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,836.0439200000012,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
382,15.916666666666666,22,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,844.2539200000012,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
383,15.958333333333334,23,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,852.4639200000013,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
384,16.0,0,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,860.6739200000013,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
385,16.041666666666668,1,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,868.8839200000014,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
386,16.083333333333332,2,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,877.0939200000014,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
387,16.125,3,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,885.3039200000014,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
388,16.166666666666668,4,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,893.5139200000015,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
389,16.208333333333332,5,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,901.7239200000015,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
390,16.25,6,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,909.9339200000015,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
391,16.291666666666668,7,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,918.1439200000016,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
392,16.333333333333332,8,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,926.3539200000016,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
393,16.375,9,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,934.5639200000016,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
394,16.416666666666668,10,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,942.7739200000017,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
395,16.458333333333332,11,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,950.9839200000017,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
396,16.5,12,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,959.1939200000018,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
397,16.541666666666668,13,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,967.4039200000018,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
398,16.583333333333332,14,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,975.6139200000018,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
399,16.625,15,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,983.8239200000019,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
400,16.666666666666668,16,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,992.0339200000019,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
401,16.708333333333332,17,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1000.2439200000019,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
402,16.75,18,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1008.453920000002,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
403,16.791666666666668,19,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1016.663920000002,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
404,16.833333333333332,20,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1024.873920000002,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
405,16.875,21,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1033.083920000002,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
406,16.916666666666668,22,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1041.2939200000021,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
407,16.958333333333332,23,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1049.5039200000022,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
408,17.0,0,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1057.7139200000022,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
409,17.041666666666668,1,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1065.9239200000022,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
410,17.083333333333332,2,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1074.1339200000023,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
411,17.125,3,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1082.3439200000023,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
412,17.166666666666668,4,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1090.5539200000023,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
413,17.208333333333332,5,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1098.7639200000024,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
414,17.25,6,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1106.9739200000024,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
415,17.291666666666668,7,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1115.1839200000024,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
416,17.333333333333332,8,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1123.3939200000025,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
417,17.375,9,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1131.6039200000025,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
418,17.416666666666668,10,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1139.8139200000026,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
419,17.458333333333332,11,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1148.0239200000026,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
420,17.5,12,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1156.2339200000026,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
421,17.541666666666668,13,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1164.4439200000027,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
422,17.583333333333332,14,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1172.6539200000027,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
423,17.625,15,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1180.8639200000027,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
424,17.666666666666668,16,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1189.0739200000028,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
425,17.708333333333332,17,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1197.2839200000028,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
426,17.75,18,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1205.4939200000028,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
427,17.791666666666668,19,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1213.7039200000029,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
428,17.833333333333332,20,site5,delayed,B1,42,0.2,485.40935999999994,0.8080943724154463,0.0,0.0,0.0,0.0,8.21,0.0,8.21,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.21,1221.913920000003,0,-98.4078150907965,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,821.0000000000001,600.684
